Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review
11027504,1/5/2014,Apt. In Historic Prospect Heights,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,1,200,100
11027504,1/5/2014,Full 2 bdrm apt in Brooklyn,Brooklyn,Apartment,80,Entire home/apt,11238,2,1,25,200,83
11051009,1/5/2014,Wow! 3-level-- 1 Bdr in Meatpack/WV,Manhattan,Apartment,95,Entire home/apt,10014,1,1,6,189,97
11050337,1/5/2014,Midtown East Side Studio,Manhattan,Apartment,95,Entire home/apt,10022,2,1,16,225,99
11045090,1/5/2014,W80 2BR IN THE HEART OF THE UWS!,Manhattan,Apartment,100,Entire home/apt,10024,3,1,3,385,100
11039665,1/5/2014,1 Large Bedrm Apt- ALL yours,Manhattan,Apartment,90,Entire home/apt,10036,2,1,11,219,90
11064660,1/6/2014,Bright and Spacious in BK Heights,Brooklyn,Apartment,100,Entire home/apt,11201,1,1,12,195,100
11071989,1/6/2014,Williamsburg Lair,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,20,129,98
11079245,1/6/2014,Cool New 2br Apt - 1block from L&M,Brooklyn,Apartment,100,Entire home/apt,11385,1,1,2,120,100
11080632,1/6/2014,Charming & Beautiful Manhattan Apt,Manhattan,Apartment,90,Entire home/apt,10010,1,1,5,175,90
11055472,1/6/2014,Midtown West Best Home Stay,Manhattan,Apartment,45,Entire home/apt,10019,1,1,2,169,49
11055472,1/6/2014,Stay like home in West Midtown,Manhattan,Apartment,80,Entire home/apt,10019,1,1,1,169,80
11068935,1/6/2014,Upper West Side one bedroom,Manhattan,Apartment,80,Entire home/apt,10023,1,1,1,145,80
11065910,1/6/2014,Sunny One bedroom Apartment/balcony,Manhattan,Apartment,95,Entire home/apt,10024,2,1,14,200,95
11105213,1/7/2014,Very Spacious 1br Sunny w/ Backyard,Brooklyn,Apartment,80,Entire home/apt,11211,1,1,6,210,80
11083378,1/7/2014,HUGE 1 BR - looks out at trees!,Brooklyn,Apartment,90,Entire home/apt,11226,1,1,18,138,93
11105949,1/7/2014,Cozy & Clean in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,6,179,100
11093477,1/7/2014,"10 min ride to Times SQ, Sleeps 7!",Manhattan,Apartment,75,Entire home/apt,10029,3,1,38,195,79
11093477,1/7/2014,10 min train to Times Sq. Sleeps 5!,Manhattan,Apartment,75,Entire home/apt,10029,2,1,11,200,76
11093477,1/7/2014,10 mins train to Times SQ! Sleeps 7,Manhattan,Apartment,80,Entire home/apt,10029,2,1,33,220,80
11098420,1/7/2014,New York City Like Never Before ! !,Manhattan,Apartment,90,Entire home/apt,10075,1,1,31,130,91
11123873,1/8/2014,Entire Williamsburg 1 Bedroom Apt.,Brooklyn,Apartment,90,Entire home/apt,11249,1,1,6,160,93
11136523,1/8/2014,1 bedroom in the heart of Nolita,Manhattan,Apartment,60,Entire home/apt,10012,1,1,1,250,60
11134859,1/8/2014,Cozy Soho Apartment,Manhattan,Apartment,75,Entire home/apt,10013,1,1,11,175,78
11132969,1/8/2014,Perfect West Village 1 bedroom,Manhattan,Apartment,100,Entire home/apt,10014,1,1,4,206,100
11122784,1/8/2014,"Apt 3BR, UWS, near Central Park",Manhattan,Apartment,90,Entire home/apt,10023,3,1,3,300,93
11128943,1/8/2014,Lovely UWS-Central Park Brownstone!,Manhattan,Apartment,90,Entire home/apt,10025,1,1,8,200,93
11111521,1/8/2014,Lovely Duplex Fireplace UES,Manhattan,Apartment,85,Entire home/apt,10075,2,1,5,240,87
11158434,1/9/2014,Zen Midtown Luxury Studio,Manhattan,Apartment,90,Entire home/apt,10019,1,1,10,220,93
11161789,1/9/2014,2 Bedroom Apt in Center of Manhattn,Manhattan,Apartment,85,Entire home/apt,10019,2,1,30,150,85
11163915,1/9/2014,Consider it home,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,150,100
11156066,1/9/2014,Studio with Patio and Garden!,Manhattan,Apartment,90,Entire home/apt,10037,1,1,56,100,93
11189753,1/10/2014,FT Greene - Oversized Parlor,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,2,165,90
11189753,1/10/2014,SPACIOUS 1 bd. w/Study Sleeps Four,Brooklyn,Apartment,100,Entire home/apt,11238,2,1,1,175,100
11186692,1/10/2014,Prime Location Studio in Chelsea!!!,Manhattan,Apartment,90,Entire home/apt,10001,2,1,20,217,92
11179499,1/10/2014,SoHo/Greenwich Village 1BR Apt,Manhattan,Apartment,100,Entire home/apt,10012,1,1,2,180,100
11190160,1/10/2014,SoHo Contemporary 1BDR,Manhattan,Apartment,95,Entire home/apt,10012,1,1,14,200,97
11206175,1/11/2014,Cozy 2-bedroom apartment,Brooklyn,Apartment,90,Entire home/apt,11204,2,1,3,86,93
11206175,1/11/2014,Large 2-bedroom apartment,Brooklyn,Apartment,80,Entire home/apt,11204,4,1,5,95,84
11210040,1/11/2014,huge luxury one bedroom loft style,Brooklyn,Apartment,85,Entire home/apt,11225,1,1,16,150,85
11211404,1/11/2014,Soho beauty,Manhattan,Apartment,80,Entire home/apt,10012,1,1,3,250,80
11203572,1/11/2014,3br 2bath in the Heart of Manhattan,Manhattan,Apartment,100,Entire home/apt,10016,3,1,1,230,100
11212664,1/11/2014,Pretty Madison Ave Apt Central Park,Manhattan,Apartment,95,Entire home/apt,10128,2,1,6,245,96
11243081,1/12/2014,Spacious serenity in park slope!,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,1,140,100
11241369,1/12/2014,full floor apt with back patio,Brooklyn,Apartment,100,Entire home/apt,11216,1,1,4,120,100
11244115,1/12/2014,Sunny treetop nest in BedStuy,Brooklyn,Apartment,95,Entire home/apt,11221,2,1,15,130,95
11239404,1/12/2014,Studio Lincoln Sq - Columbus Circle,Manhattan,Apartment,100,Entire home/apt,10023,1,1,1,147,100
11217512,1/12/2014,UWS Manhattan 1BR,Manhattan,Apartment,90,Entire home/apt,10025,2,1,3,189,93
11249746,1/13/2014,Brownstone Apartment Facing Park,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,5,210,90
11258344,1/13/2014,Classy New 2 Bdrm in fab location!,Brooklyn,Apartment,95,Entire home/apt,11238,3,1,14,275,97
11279301,1/13/2014,"Bright, Airy Midtown Studio",Manhattan,Apartment,90,Entire home/apt,10019,2,1,45,100,91
11273858,1/13/2014,"HOME IS WHERE YOUR""E STORY BEGINS",Manhattan,Apartment,85,Entire home/apt,10021,1,1,38,160,88
11260788,1/13/2014,"Midtown Studio: Cute, Cozy & Clean!",Manhattan,Apartment,90,Entire home/apt,10022,1,1,2,130,90
11258694,1/13/2014,1BR Apt/1 block from Central Park,Manhattan,Apartment,90,Entire home/apt,10023,2,1,17,240,92
11276711,1/13/2014,KOSHER 2BR UWS central park,Manhattan,Apartment,100,Entire home/apt,10025,4,1,1,210,100
11259232,1/13/2014,Modern Studio In Battery Park,Manhattan,Apartment,95,Entire home/apt,10280,1,1,4,155,95
11312486,1/14/2014,Park Slope 2bdrm 950sqft all trains,Brooklyn,Apartment,90,Entire home/apt,11217,3,1,14,150,93
11308402,1/14/2014,Sunny Brownstone 2 Bdr Apartment,Brooklyn,Apartment,85,Entire home/apt,11221,3,1,36,139,85
11309858,1/14/2014,Handsome Pre-War Apartment (1BR),Manhattan,Apartment,95,Entire home/apt,10018,2,1,1,200,97
11297009,1/14/2014,SWEET2 BR APT by Central Park!!!,Manhattan,Apartment,90,Entire home/apt,10024,3,1,21,209,90
11333699,1/15/2014,"Landmark Brownstone, Crown Heights",Brooklyn,Apartment,85,Entire home/apt,11213,1,1,57,125,86
11334469,1/15/2014,Brooklyn Charm on Express Train,Brooklyn,Apartment,70,Entire home/apt,11213,2,1,4,100,70
11313849,1/15/2014,700 Sq Ft Luxe Loft Floor + Kitchen,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,52,125,98
11325427,1/15/2014,1BR LES NYC BRIGHT DUPLEX- OUTDOOR,Manhattan,Apartment,95,Entire home/apt,10002,1,1,8,220,95
11345061,1/15/2014,Great Studio in Great Location -LES,Manhattan,Apartment,100,Entire home/apt,10002,1,1,4,170,100
11344768,1/15/2014,Ultra-Modern TriBeCa/Soho 3br Loft,Manhattan,Apartment,95,Entire home/apt,10013,3,1,31,"1,100",98
11344768,1/15/2014,Chic Contemporary Seaport Loft,Manhattan,Apartment,95,Entire home/apt,10038,1,1,13,350,95
11371357,1/16/2014,Peaceful and breezy one bedroom,Brooklyn,Apartment,100,Entire home/apt,11218,1,1,1,100,100
11375556,1/16/2014,Cozy and homey railroad in bushwick,Brooklyn,Apartment,95,Entire home/apt,11237,1,1,7,100,97
11360902,1/16/2014,Stunning Furnished 2 Bedrooom UWS,Manhattan,Apartment,60,Entire home/apt,10025,2,1,2,170,60
11347531,1/16/2014,"Clean,QUIET, modern in Midtown West",Manhattan,Apartment,100,Entire home/apt,10036,1,1,4,128,100
11377754,1/16/2014,1BR apt in Astoria/Long Is.City/NYC,Queens,Apartment,90,Entire home/apt,11106,1,1,17,160,94
11389433,1/17/2014,Brooklyn apt - Beautiful & Clean,Brooklyn,Apartment,100,Entire home/apt,11216,3,1,1,180,100
11387452,1/17/2014,Spacious 1 BR in East Village,Manhattan,Apartment,100,Entire home/apt,10003,1,1,1,160,100
11391655,1/17/2014,BEST location - 2bdrm east village,Manhattan,Apartment,90,Entire home/apt,10003,2,1,25,300,93
11395220,1/17/2014,"Charming, Bright, Airy One Bedroom",Manhattan,Apartment,95,Entire home/apt,10003,,1,28,200,95
11395269,1/17/2014,Ecclectic 1/2 block from Central Pk,Manhattan,Apartment,100,Entire home/apt,10024,1,1,2,159,100
11403277,1/17/2014,Luxury 1BD close to Central Park,Manhattan,Apartment,100,Entire home/apt,10024,2,1,5,300,100
11418790,1/18/2014,Spacious Sunny Park Slope Penthouse,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,22,200,98
11430355,1/18/2014,Huge Duplex in South Slope,Brooklyn,Apartment,90,Entire home/apt,11215,5,1,11,290,90
11417082,1/18/2014,Spacious 1 Bedroom in Clinton Hill,Brooklyn,Apartment,95,Entire home/apt,11238,1,1,9,152,98
11427795,1/18/2014,East Village Apartment,Manhattan,Apartment,90,Entire home/apt,10003,1,1,15,125,92
11418701,1/18/2014,GREAT 1BR steps from Central Park!,Manhattan,Apartment,95,Entire home/apt,10024,2,1,25,129,98
11427964,1/18/2014,"Comfortable clean, furnished studio",Manhattan,Apartment,95,Entire home/apt,10028,2,1,6,137,96
11457662,1/19/2014,A cozy apartment,Brooklyn,Apartment,75,Entire home/apt,11204,2,1,8,45,78
11461751,1/19/2014,"Lovely, new 3 BD Williamsburg loft",Brooklyn,Apartment,100,Entire home/apt,11211,3,1,2,600,100
11454875,1/19/2014,Spacious 2 Bedroom on Prospect Park,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,2,250,90
11452389,1/19/2014,"Best Spot in Brooklyn, we promise.",Brooklyn,Apartment,80,Entire home/apt,11225,2,1,1,195,80
11440598,1/19/2014,Huge One Bedroom near Prospect Park,Brooklyn,Apartment,100,Entire home/apt,11226,1,1,1,110,100
11457317,1/19/2014,Sunny & Luxury 2 BR apartment,Manhattan,Apartment,100,Entire home/apt,10023,4,1,3,380,100
11452219,1/19/2014,"Beautiful, modern Manhattan studio!",Manhattan,Apartment,100,Entire home/apt,10026,2,1,6,110,100
11439758,1/19/2014,Staten Island Cozy Garden Apt,Staten Island,Apartment,95,Entire home/apt,10301,2,1,4,120,95
11489007,1/20/2014,"Garden floor thru apt in Bklyn, NY",Brooklyn,Apartment,90,Entire home/apt,11216,1,1,31,125,93
11495235,1/20/2014,Spacious Loft with Spiral Staircase,Brooklyn,Apartment,100,Entire home/apt,11237,2,1,1,150,100
11479731,1/20/2014,Cozy Garden Chelsea Apt,Manhattan,Apartment,90,Entire home/apt,10011,1,1,22,155,92
11495153,1/20/2014,West Village Studio/Outdoor Space,Manhattan,Apartment,90,Entire home/apt,10011,1,1,43,199,93
11494286,1/20/2014,Luxury 2bd Condo on Bleecker,Manhattan,Apartment,80,Entire home/apt,10012,3,1,16,250,83
11495153,1/20/2014,Amazing Soho Location,Manhattan,Apartment,90,Entire home/apt,10012,2,1,2,199,90
11495251,1/20/2014,West Village apt - 2 Bedroom,Manhattan,Apartment,80,Entire home/apt,10014,2,1,1,200,80
11478478,1/20/2014,One-BR in Midtown / Hell's Kitchen,Manhattan,Apartment,85,Entire home/apt,10019,1,1,3,155,87
11490187,1/20/2014,NICE & COZY 1BD APT IN MIDTOWN WEST,Manhattan,Apartment,60,Entire home/apt,10019,1,1,1,225,60
11485962,1/20/2014,Cozy Place in Manhattan,Manhattan,Apartment,90,Entire home/apt,10023,1,1,12,150,90
11484288,1/20/2014,"Classic, Beautiful UWS Pre-War 1 br",Manhattan,Apartment,100,Entire home/apt,10024,1,1,7,200,100
11486606,1/20/2014,Great for A Family Getaway 2 Bdrm,Manhattan,Apartment,85,Entire home/apt,10040,3,1,3,170,87
11488877,1/20/2014,Upper East Side Fireplace & Terrace,Manhattan,Apartment,90,Entire home/apt,10128,1,1,17,145,90
11493390,1/20/2014,Cosy 1 Bedroom in Sunnyside,Queens,Apartment,100,Entire home/apt,11104,1,1,1,100,100
11522880,1/21/2014,"2 bedrooms, near DRNQ subway train",Brooklyn,Apartment,70,Entire home/apt,11232,3,1,24,85,74
11526081,1/21/2014,"Big NYC Apt, Midtown Manhattan",Manhattan,Apartment,95,Entire home/apt,10019,10,1,13,975,98
11512483,1/21/2014,"Spacious apt, 5 min to Central Park",Manhattan,Apartment,90,Entire home/apt,10128,1,1,2,149,90
11557140,1/22/2014,"Semi-furn 1bdrm Apt. Fordham,Bronx",Bronx,Apartment,100,Entire home/apt,10458,1,1,1,95,100
11555234,1/22/2014,Spacious and Lovely One-Bedroom,Brooklyn,Apartment,90,Entire home/apt,11225,1,1,3,125,93
11538802,1/22/2014,Cool & Cozy Apt in Fun East Village,Manhattan,Apartment,90,Entire home/apt,10009,1,1,22,150,93
11555627,1/22/2014,BOOK NOW! West Village Apartment!!!,Manhattan,Apartment,85,Entire home/apt,10014,1,1,8,210,88
11528411,1/22/2014,Spacious Studio w amazing view inNY,Manhattan,Apartment,80,Entire home/apt,10016,1,1,5,140,84
11555627,1/22/2014,HUGE Apartment Near Central Park!!!,Manhattan,Apartment,85,Entire home/apt,10025,2,1,49,260,87
11530621,1/22/2014,TIMES SQUARE SANCTUARY!!,Manhattan,Apartment,100,Entire home/apt,10036,1,1,2,172,100
11539130,1/22/2014,Awesome Sunnyside Studio!,Queens,Apartment,80,Entire home/apt,11104,1,1,3,75,80
11552512,1/22/2014,spacious bright 1 bdrm. apt,Queens,Apartment,100,Entire home/apt,11104,2,1,3,100,100
11581609,1/23/2014,Sunny 1BR in Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,31,165,94
11574643,1/23/2014,New Luxury 2-Bed Apt In Brooklyn!,Brooklyn,Apartment,90,Entire home/apt,11220,1,1,43,125,90
11587869,1/23/2014,Monstrous Greenpoint 1 BR Apartment,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,9,170,100
11571997,1/23/2014,New studio in the heart of LES,Manhattan,Apartment,95,Entire home/apt,10002,1,1,8,175,95
11572198,1/23/2014,East Village Studio Apartment!,Manhattan,Apartment,90,Entire home/apt,10009,1,1,30,165,94
11567353,1/23/2014,NYC Gramercy luxury AUG AVAIL,Manhattan,Apartment,90,Entire home/apt,10010,1,1,25,323,94
11586042,1/23/2014,Fantastic Murray Hill Studio!,Manhattan,Apartment,95,Entire home/apt,10016,1,1,14,195,95
11583052,1/23/2014,One bedroom off CPW,Manhattan,Apartment,60,Entire home/apt,10024,2,1,1,299,60
11580610,1/23/2014,Full Floor of Manhattan Brownstone,Manhattan,Apartment,90,Entire home/apt,10027,3,1,6,169,93
11580610,1/23/2014,Perfect Manhattan Studio Apartment,Manhattan,Apartment,90,Entire home/apt,10027,2,1,10,129,90
11578428,1/23/2014,Best Peace-Private Kitchen & Bath,Manhattan,Apartment,95,Entire home/apt,10128,1,1,4,190,95
11612872,1/24/2014,Greenpoint Beautiful Apartment,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,4,125,100
11607949,1/24/2014,Bondtastic: Fabulous in Brooklyn.,Brooklyn,Apartment,95,Entire home/apt,11231,1,1,15,120,95
11603608,1/24/2014,Sunny Spacious West Village 1BR,Manhattan,Apartment,90,Entire home/apt,10011,1,1,8,199,93
11610137,1/24/2014,Huge Beautiful Apt. NYC,Manhattan,Apartment,85,Entire home/apt,10019,3,1,41,895,87
11601610,1/24/2014,STUDIO IN NYC,Manhattan,Apartment,80,Entire home/apt,10023,1,1,1,135,80
11599506,1/24/2014,Little Heaven — Upper West Side,Manhattan,Apartment,90,Entire home/apt,10024,1,1,35,150,91
11636894,1/25/2014,"Sunny 2BR, 2BA duplex",Brooklyn,Apartment,85,Entire home/apt,11238,4,1,11,329,88
11638358,1/25/2014,XL 1 bedroom in heart of East Vil,Manhattan,Apartment,85,Entire home/apt,10009,1,1,3,200,87
11627331,1/25/2014,Charming Central 1bd Chelsea Apt,Manhattan,Apartment,95,Entire home/apt,10011,2,1,12,210,97
11637526,1/25/2014,Tribeca Maison Picasiette,Manhattan,Apartment,100,Entire home/apt,10013,1,1,1,250,100
11636500,1/25/2014,Cozy 1-Bedroom in Hell's Kitchen,Manhattan,Apartment,80,Entire home/apt,10019,1,1,1,151,80
11636806,1/25/2014,Upper West side Studio (Lincoln Sq),Manhattan,Apartment,100,Entire home/apt,10023,1,1,2,150,100
11629726,1/25/2014,Luxury NYC studio apartment,Manhattan,Apartment,75,Entire home/apt,10024,1,1,7,185,76
11630571,1/25/2014,Great UWS Apt Along Central Park,Manhattan,Apartment,100,Entire home/apt,10024,1,1,2,350,100
11657466,1/26/2014,Entire Large Apartment- We are away,Brooklyn,Apartment,85,Entire home/apt,11226,1,1,9,99,88
11653908,1/26/2014,Artsy studio apartment in Bushwick!,Brooklyn,Apartment,90,Entire home/apt,11237,1,1,40,103,93
11661027,1/26/2014,Spacious East Village Triplex Apt!!,Manhattan,Apartment,95,Entire home/apt,10003,2,1,4,225,95
11673513,1/26/2014,Newly Renovated SOHO 1 bedroom,Manhattan,Apartment,95,Entire home/apt,10012,1,1,12,320,97
11648566,1/26/2014,UWS 1 Bedroom Penthouse,Manhattan,Apartment,100,Entire home/apt,10023,3,1,1,750,100
11661107,1/26/2014,Stylish Manhattan Apartment,Manhattan,Apartment,100,Entire home/apt,10025,2,1,4,195,100
11673696,1/26/2014,Large Sunny UES Studio! Oct 1-9!,Manhattan,Apartment,100,Entire home/apt,10028,2,1,2,175,100
11702175,1/27/2014,Large 1 bedroom apt - can sleep 4,Manhattan,Apartment,85,Entire home/apt,10029,2,1,3,170,87
11710466,1/27/2014,Instant NYC,Manhattan,Apartment,100,Entire home/apt,10128,1,1,2,135,100
11725324,1/28/2014,On Bedroom flat,Brooklyn,Apartment,80,Entire home/apt,11209,2,1,1,85,80
11722846,1/28/2014,Awesome apartment in Williamsburg!,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,180,100
11741577,1/28/2014,Convenient Midtown Studio Loft!,Manhattan,Apartment,90,Entire home/apt,10001,1,1,3,160,90
11740479,1/28/2014,Fantastic Apt. Amazing LES Location,Manhattan,Apartment,100,Entire home/apt,10002,2,1,4,265,100
11734360,1/28/2014,Quiet West Village 1 bdrm,Manhattan,Apartment,100,Entire home/apt,10014,1,1,2,200,100
11722972,1/28/2014,NYC Apt - Close to Metro & Mnhtn,Queens,Apartment,100,Entire home/apt,11374,7,1,7,300,100
11743520,1/28/2014,Private 1 Bedroom Apartment,Staten Island,Apartment,80,Entire home/apt,10314,2,1,9,99,82
11757212,1/29/2014,"Hart st Flat: 3bdrm, 9guests",Brooklyn,Apartment,70,Entire home/apt,11221,5,1,5,225,72
11759781,1/29/2014,"Spacious, Sunny 1-Bedroom",Brooklyn,Apartment,100,Entire home/apt,11225,1,1,6,120,100
11760446,1/29/2014,Sunny 1br Prime Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11249,1,1,5,290,100
11771519,1/29/2014,Greenwich Village Spacious Studio,Manhattan,Apartment,90,Entire home/apt,10011,1,1,16,200,94
11765978,1/29/2014,Quiet Cozy West Village Studio!,Manhattan,Apartment,95,Entire home/apt,10014,1,1,12,160,98
11774785,1/29/2014,Great studio by Madison Sq Park!,Manhattan,Apartment,100,Entire home/apt,10016,1,1,1,225,100
11771896,1/29/2014,Near Columbus Circle and subways,Manhattan,Apartment,100,Entire home/apt,10023,1,1,1,130,100
11774035,1/29/2014,Beautiful Studio on West 72nd,Manhattan,Apartment,95,Entire home/apt,10023,2,1,22,200,96
11751452,1/29/2014,Modern UES Studio close to it all..,Manhattan,Apartment,95,Entire home/apt,10028,1,1,29,125,96
11774630,1/29/2014,"Large, Bright Apt Near Central Park",Manhattan,Apartment,90,Entire home/apt,10029,3,1,51,220,94
11770428,1/29/2014,1-Bedroom Super Clean Harlem Duplex,Manhattan,Apartment,100,Entire home/apt,10031,2,1,1,300,100
11755223,1/29/2014,Spacious Sunnyside 1BD off the 7,Queens,Apartment,95,Entire home/apt,11377,1,1,7,100,97
11792833,1/30/2014,Cosy apt in the heart of Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,5,180,92
11802654,1/30/2014,Centrally located apt in Chelsea,Manhattan,Apartment,100,Entire home/apt,10001,2,1,1,255,100
11786734,1/30/2014,Stunning 2600ft full floor LOFT,Manhattan,Apartment,100,Entire home/apt,10011,3,1,1,"1,850",100
11793333,1/30/2014,Huge Loft heart of Upper West Side,Manhattan,Apartment,100,Entire home/apt,10024,4,1,24,650,100
11790239,1/30/2014,West Harlem large beautiful studio,Manhattan,Apartment,100,Entire home/apt,10030,1,1,4,180,100
11783325,1/30/2014,"Theatre district, $170 night",Manhattan,Apartment,80,Entire home/apt,10036,1,1,13,140,83
11788949,1/30/2014,"Spacious, Sunny, Quiet 1 bdrm UES",Manhattan,Apartment,100,Entire home/apt,10075,1,1,4,200,100
11790431,1/30/2014,Fully Private Apartment w/ Parking,Queens,Apartment,90,Entire home/apt,11367,2,1,29,80,90
11808430,1/31/2014,Great Loft Studio on Bedford ave,Brooklyn,Apartment,90,Entire home/apt,11211,4,1,31,180,92
11811612,1/31/2014,Quiet brownstone appartment,Brooklyn,Apartment,85,Entire home/apt,11238,3,1,8,130,88
11814459,1/31/2014,Greenwich Village/SoHo 1 Bed,Manhattan,Apartment,95,Entire home/apt,10012,1,1,16,150,95
11804037,1/31/2014,Spacious Upper East Side Studio,Manhattan,Apartment,90,Entire home/apt,10075,1,1,12,160,92
